Date,Australian dollar (AUD),Botswana pula (BWP),Brazilian real (BRL),Brunei dollar (BND),Canadian dollar (CAD),Chilean peso (CLP),Chinese yuan (CNY),Colombian peso (COP),Danish krone (DKK),Euro (EUR),Indian rupee (INR),Japanese yen (JPY),Korean won (KRW),Kuwaiti dinar (KWD),Malaysian ringgit (MYR),New Zealand dollar (NZD),Norwegian krone (NOK),Omani rial (OMR),Polish zloty (PLN),Qatari riyal (QAR),Saudi Arabian riyal (SAR),Singapore dollar (SGD),South African rand (ZAR),Swedish krona (SEK),Swiss franc (CHF),Thai baht (THB),Trinidadian dollar (TTD),U.A.E. dirham (AED),U.K. pound (GBP),U.S. dollar (USD)
10-Dec-2012,1.0472,0.1266,2.0804,1.2216999999999998,0.9872,477.04,6.2922,1797.45,5.7688,1.2930000000000001,54.3405,82.56,1082.6,0.28195,3.0575,0.8322,5.6651,0.3845,3.1978,3.64,3.75,1.222,8.69135,6.69,0.9346,30.653999999999996,6.4065,3.6725,1.6054,1.0
11-Dec-2012,1.0482,0.1268,2.081,1.2224,0.9867,475.90999999999997,6.2906,1799.4,5.7410000000000005,1.2993,54.316,82.37,1079.4,0.28165,3.0660000000000003,0.8348,5.6473,0.3845,3.1645,3.64,3.75,1.2224,8.6839,6.6857,0.932,30.641,6.4181,3.6725,1.609,1.0
12-Dec-2012,1.0524,0.127,2.0743,1.2213,0.9854,474.78,6.2883,1801.5,5.7212,1.304,54.2725,82.55,1077.3,0.2815,3.056,0.8392,5.6208,0.3845,3.1459,3.64,3.75,1.2213,8.67095,6.6289,0.9301,30.63,6.4253,3.6725,1.6142,1.0
13-Dec-2012,1.055,0.1272,2.0801,1.2213500000000002,0.9857,474.92,6.2887,1796.31,5.7054,1.3077,54.232,83.4,1075.7,0.28135,3.051,0.843,5.6072,0.3845,3.1333,3.64,3.75,1.2209999999999999,8.64435,6.6604,0.9266,30.641,6.4056,3.6725,1.6129,1.0
14-Dec-2012,1.054,0.1271,2.0751,1.2214,0.986,474.95,6.2923,1795.05,5.7039,1.3081,54.388000000000005,83.9,1072.3,0.281225,3.057,0.8431,5.603949999999999,0.3845,3.1271,3.64,3.75,1.2214,8.66345,6.6746,0.9235,30.643,6.4057,3.6725,1.6119,1.0
17-Dec-2012,1.0541,0.1282,2.084,1.2202,0.9841,474.36,6.2892,1798.37,5.6697,1.3159999999999998,54.629,84.0,1073.9,0.2811,3.057,0.8463,5.6007,0.3845,3.1035,3.64,3.75,1.2202,8.606549999999999,6.6609,0.9182,30.587,6.4197,3.6725,1.6204,1.0
18-Dec-2012,1.0541,0.1282,2.0902,1.2196,0.9854,474.5,6.287999999999999,1796.98,5.6612,1.3178,54.849,83.98,1072.9,0.2811,3.0546,0.8447,5.604,0.3845,3.1044,3.64,3.75,1.2196,8.54965,6.6359,0.9163,30.576999999999998,6.4321,3.6725,1.6203,1.0
19-Dec-2012,1.0517,0.1289,2.0966,1.219,0.9868,474.81,6.2865,1794.14,5.6088,1.3302,54.7365,84.35,1072.9,0.28075,3.0515,0.8414,5.5447,0.3845,3.069,3.64,3.75,1.219,8.4717,6.5898,0.9106,30.603,6.4058,3.6725,1.6299,1.0
20-Dec-2012,1.0482,0.1286,2.0791,1.2201,0.9883,474.42,6.2877,1783.79,5.6328,1.3246,54.842,84.25,1071.8,0.28075,3.0595,0.8339,5.5598,0.3845,3.0769,3.64,3.75,1.2201,8.51305,6.5515,0.9105,30.631,6.4168,3.6725,1.6266,1.0
21-Dec-2012,1.0451,0.1281,2.0625,1.2204,0.9942,475.02,6.2881,1783.79,5.6486,1.3209,55.086000000000006,83.93,1073.4,0.28075,3.0615,0.8346,5.5383,0.3845,3.0791,3.64,3.75,1.2204,8.5511,6.5243,0.9146,30.64,6.422999999999999,3.6725,1.6237,1.0
26-Dec-2012,1.0404,0.12835,2.0774,1.2237,0.99455,479.39,6.2943,1773.44,5.63605,1.32375,54.9635,85.15,1074.8,0.28125,3.0705,0.8269,5.5492,0.3845,3.08035,3.64,3.75,1.2237,8.523150000000001,6.5123999999999995,0.9127000000000001,30.646,6.42125,3.6725,1.6206,1.0
27-Dec-2012,1.0357,0.1286,2.0569,1.2232,0.9949,479.09,6.2949,1771.49,5.6235,1.3266,54.8465,85.8,1073.8,0.28115,3.065,0.8192,5.5601,0.3845,3.0816,3.64,3.75,1.2232,8.4952,6.5005,0.9108,30.656,6.42125,3.6725,1.6175,1.0
28-Dec-2012,1.038,0.1284,2.0483,1.2235,0.9952,478.6,6.2896,1771.54,5.6591,1.3183,54.8473,86.55,1072.5,0.28115,3.0605,0.8209,5.5659,0.3845,3.0893,3.64,3.75,1.2235,8.50115,6.5156,0.9166,30.627,6.4195,3.6725,1.6116,1.0
2-Jan-2013,1.0468,0.1287,2.0449,1.2208,0.9859,479.96,6.28965,1765.755,5.6252,1.3262,54.388999999999996,87.1,1071.1,0.2811,3.0375,0.8271999999999999,5.5176,0.3845,3.0660000000000003,3.64,3.75,1.2208,8.46205,6.4516,0.9191499999999999,30.471999999999998,6.4142,3.6725,1.6296,1.0
3-Jan-2013,1.0451000000000001,0.1275,2.0415,1.2227,0.9853,475.31,6.28965,1759.97,5.6937,1.3102,54.4153,87.1,1064.7,0.28165,3.036,0.8335,5.5652,0.3845,3.1005,3.64,3.75,1.2227,8.592,6.5086,0.9217,30.366999999999997,6.4089,3.6725,1.618,1.0
4-Jan-2013,1.0434,0.1267,2.0464,1.2296,0.9856,473.25,6.2897,1760.83,5.7325,1.3012,54.8458,87.65,1063.8,0.28165,3.045,0.8279,5.6094,0.3845,3.17,3.64,3.75,1.2296,8.65435,6.542000000000001,0.9302,30.445999999999998,6.4094,3.6725,1.6017,1.0
7-Jan-2013,1.0472,0.1271,2.0425,1.2307,0.986,473.13,6.2872,1764.185,5.7211,1.3039,54.978,88.08,1064.1,0.2823,3.0435,0.8308,5.6032,0.3845,3.1618,3.64,3.75,1.2307,8.60065,6.5545,0.9271,30.454,6.3876,3.6725,1.6058,1.0
8-Jan-2013,1.048,0.1276,2.0312,1.2289,0.9873,471.47,6.2804,1767.54,5.7010000000000005,1.3086,55.3278,87.53,1063.4,0.28185,3.0395,0.8372,5.598,0.3845,3.1457,3.64,3.75,1.2289,8.5674,6.5096,0.9211,30.44,6.3902,3.6725,1.61,1.0
9-Jan-2013,1.0504,0.1274,2.0286,1.2281,0.9868,471.36,6.2814,1771.31,5.7143,1.3056,54.9625,87.45,1063.2,0.28205,3.0415,0.8365,5.6104,0.3845,3.1516,3.64,3.75,1.2281,8.5957,6.5564,0.9263,30.410999999999998,6.3894,3.6725,1.6029,1.0
10-Jan-2013,1.0549,0.127,2.0417,1.2268,0.986,471.15,6.2793,1767.96,5.6895,1.3113,54.6305,88.14,1062.1,0.28225,3.0375,0.8398,5.5655,0.3845,3.1121,3.64,3.75,1.2268,8.63625,6.5663,0.9226,30.392,6.4047,3.6725,1.6059999999999999,1.0
11-Jan-2013,1.0583,0.1269,2.0358,1.2242,0.9841,470.67,6.2712,1761.5,5.6208,1.3274,54.538999999999994,89.0,1061.0,0.28225,3.02,0.8447,5.5364,0.3845,3.089,3.64,3.75,1.2242,8.6879,6.4922,0.9166,30.268,6.4136,3.6725,1.6111,1.0
14-Jan-2013,1.056,0.1268,2.0341,1.2261,0.9840000000000001,471.92,6.2695,1762.38,5.5937,1.3341,54.6355,89.28999999999999,1056.5,0.28115,3.0165,0.8389,5.5187,0.3845,3.0828,3.64,3.75,1.2261,8.708,6.4579,0.9171,30.278000000000002,6.4114,3.6725,1.608,1.0
15-Jan-2013,1.0546,0.1262,2.0334,1.2245,0.9839,472.62,6.2691,1758.45,5.5995,1.3327,54.5425,89.58,1056.1,0.2813,3.0056,0.8427,5.5523,0.3845,3.075,3.64,3.75,1.2245,8.77445,6.4518,0.9261,30.099,6.4305,3.6725,1.6051,1.0
16-Jan-2013,1.0564,0.1257,2.0374,1.2248,0.985,474.9,6.2745,1769.88,5.6205,1.3277,54.826,88.15,1055.4,0.2814,3.0165,0.8398,5.5886,0.3845,3.1097,3.64,3.75,1.2248,8.8391,6.5335,0.9295,29.935,6.4019,3.6725,1.6038,1.0
17-Jan-2013,1.0508,0.1263,2.0409,1.2248,0.9853,475.47,6.2767,1775.15,5.5824,1.3368,54.6428,88.65,1058.9,0.2815,3.0218,0.8414,5.5397,0.3845,3.0853,3.64,3.75,1.2248,8.7824,6.5009,0.9306,29.807,6.4013,3.6725,1.6029,1.0
18-Jan-2013,1.0518,0.125,2.0411,1.2251,0.9937,473.06,6.2752,1767.78,5.6012,1.3324,53.9465,90.05,1058.2,0.2815,3.013,0.836,5.5989,0.3845,3.0925,3.64,3.75,1.2251,8.902000000000001,6.4969,0.9322,29.791,6.4097,3.6725,1.5941,1.0
22-Jan-2013,1.055,0.1255,2.042,1.2281,0.9934,472.02,6.2796,1767.74,5.6046,1.3317,53.5115,89.15,1060.0,0.28155,3.0365,0.836,5.5883,0.3845,3.1341,3.64,3.75,1.2281,8.8509,6.5076,0.9288,29.778000000000002,6.4085,3.6725,1.5867,1.0
23-Jan-2013,1.0537,0.1247,2.0471,1.2277,0.9986,471.45,6.2762,1776.96,5.5986,1.3330000000000002,53.771,88.65,1064.4,0.28155,3.0385,0.8413,5.5525,0.3845,3.1195,3.64,3.75,1.2277,8.95575,6.5253,0.9283,29.785,6.3975,3.6725,1.5856,1.0
24-Jan-2013,1.0515,0.1241,2.0394,1.2269,1.0026,470.98,6.2783,1778.69,5.5899,1.3349,53.8515,88.55,1065.4,0.28155,3.0459,0.8424,5.5536,0.3845,3.1503,3.64,3.75,1.2269,9.029,6.517,0.9301,29.820999999999998,6.4047,3.6725,1.5823,1.0
25-Jan-2013,1.045,0.1245,2.0344,1.2311,1.0078,470.68,6.2805,1779.73,5.5406,1.3469,53.871,90.5,1068.4,0.28155,3.0533,0.8378,5.5119,0.3845,3.1186,3.64,3.75,1.2311,9.00135,6.4864,0.9237,29.875,6.4031,3.6725,1.5764,1.0
28-Jan-2013,1.04475,0.1244,2.0285,1.2353,1.0069,470.99,6.2818,1779.25,5.5493,1.3444,53.8905,91.05,1071.8,0.2815,3.06565,0.8357,5.5356,0.3845,3.1074,3.64,3.75,1.2353,8.9892,6.4706,0.9267,29.956999999999997,6.4033,3.6725,1.5705,1.0
29-Jan-2013,1.0445,0.1239,2.0241,1.2376,1.0029,471.86,6.2851,1779.84,5.5531,1.3433,53.7015,90.7,1082.5,0.2815,3.0780000000000003,0.8338,5.517,0.3845,3.1229,3.64,3.75,1.2376,9.06485,6.4251,0.9243,29.858,6.3982,3.6725,1.5739,1.0
30-Jan-2013,1.0475,0.1242,1.9912,1.2349,1.0033,472.73,6.2806,1776.09,5.5099,1.3541,53.5678,90.93,1088.0,0.28135,3.0780000000000003,0.8389,5.4907,0.3845,3.0938,3.64,3.75,1.2349,9.04705,6.3631,0.9171,29.775,6.4017,3.6725,1.5774,1.0
31-Jan-2013,1.0394,0.125,1.99,1.2389,0.9992,471.4,6.2795,1773.24,5.5065,1.355,53.288999999999994,91.07,1088.45,0.28095,3.0995,0.8359,5.4871,0.3845,3.0874,3.64,3.75,1.2389,8.9541,6.36,0.9116,29.793000000000003,6.3937,3.6725,1.5783,1.0
1-Feb-2013,1.0390000000000001,0.125,1.9883,1.2388499999999998,0.9987,471.44,6.2819,1775.65,5.4678,1.3644,53.3238,92.18,1088.9,0.281,3.10025,0.8392,5.4438,0.3845,3.0744,3.64,3.75,1.2415,8.95375,6.3273,0.9047,29.881999999999998,6.3962,3.6725,1.5832,1.0
4-Feb-2013,1.0428,0.1251,1.9843,1.2388,0.9977,471.64,6.2860000000000005,1776.2,5.5046,1.3552,52.973,92.67,1092.9,0.28105,3.1010000000000004,0.8479,5.4807,0.3845,3.0563,3.64,3.75,1.2388,8.9228,6.3135,0.9116,29.738000000000003,6.4078,3.6725,1.5724,1.0
5-Feb-2013,1.04,0.1253,1.9893,1.2376,0.9972,472.27,6.285,1785.92,5.5105,1.3537,53.2945,92.28,1089.0,0.28145,3.0955,0.8432,5.4768,0.3845,3.0831,3.64,3.75,1.2376,8.87515,6.3296,0.9084,29.749000000000002,6.4066,3.6725,1.5748,1.0
6-Feb-2013,1.0353,0.125,1.9881,1.2372,0.996,472.39,6.2881,1789.09,5.5188,1.3517,53.0855,93.8,1086.8,0.28145,3.094,0.84135,5.4916,0.3845,3.0868,3.64,3.75,1.2372,8.91165,6.3491,0.9135,29.768,6.4045,3.6725,1.5659999999999998,1.0
7-Feb-2013,1.0318,0.1251,1.9884,1.2385,0.9993,473.23,6.2898,1791.24,5.5075,1.3546,53.1445,93.38,1088.8,0.2816,3.0989999999999998,0.8395,5.4887,0.3845,3.0886,3.64,3.75,1.2385,8.90035,6.3396,0.9083,29.784000000000002,6.3882,3.6725,1.5715,1.0
8-Feb-2013,1.0287,0.1248,1.9789,1.2385,1.002,472.62,6.2793,1795.21,5.5782,1.3374,53.5695,93.68,1089.3,0.2816,3.0980000000000003,0.833,5.5264,0.3845,3.1056,3.64,3.75,1.2385,8.90975,6.4107,0.9165,29.796999999999997,6.3975,3.6725,1.5746,1.0
11-Feb-2013,1.0301,0.1249,1.9636,1.23815,1.00245,472.55,6.2806999999999995,1790.61,5.5722,1.3391,53.6793,93.965,1091.55,0.2819,3.09725,0.8366,5.5108,0.3845,3.0991,3.64,3.75,1.23815,8.89625,6.4338,0.9182,29.808000000000003,6.3969000000000005,3.6725,1.5687,1.0
12-Feb-2013,1.0251,0.1243,1.9636,1.23815,1.0029,472.71,6.2806999999999995,1784.71,5.5525,1.3438,53.9585,94.25,1093.8,0.28215,3.09725,0.835,5.4971,0.3845,3.1159,3.64,3.75,1.23815,8.9746,6.4057,0.9172,29.893,6.3969000000000005,3.6725,1.5612,1.0
13-Feb-2013,1.0359,0.1254,1.9636,1.2378,1.002,472.2,6.2806999999999995,1783.2,5.5353,1.348,53.85,93.33,1094.2,0.2817,3.0965,0.8405,5.4681,0.3845,3.1012,3.64,3.75,1.2378,8.8591,6.3464,0.9174,29.805999999999997,6.3963,3.6725,1.5571,1.0
14-Feb-2013,1.0352,0.1248,1.9669999999999999,1.2351,1.0008,470.67,6.2806999999999995,1777.72,5.598,1.3327,53.8715,93.48,1086.4,0.28195,3.0865,0.8461,5.523,0.3845,3.1209,3.64,3.75,1.2363,8.907,6.313,0.9224,29.805,6.4066,3.6725,1.551,1.0
15-Feb-2013,1.0366,0.1254,1.9666,1.2348,1.0070000000000001,470.83,6.2806999999999995,1783.19,5.5977,1.3325,53.9885,92.5,1084.7,0.28195,3.094,0.8516,5.5493,0.3845,3.1398,3.64,3.75,1.2348,8.8187,6.3333,0.9234,29.85,6.4175,3.6725,1.5492,1.0
19-Feb-2013,1.033,0.1247,1.9676,1.2389,1.0118,471.89,6.2821,1788.91,5.5884,1.3349,54.01975,93.8,1082.6,0.28235,3.0989999999999998,0.8453,5.5562,0.3845,3.136,3.64,3.75,1.2389,8.8993,6.3307,0.9243,29.88,6.377000000000001,3.6725,1.5467,1.0
20-Feb-2013,1.036,0.125,1.9597,1.2368,1.0163,472.21,6.2804,1794.63,5.58,1.337,54.051,93.72,1081.4,0.2821,3.096,0.8468,5.5396,0.3845,3.1002,3.64,3.75,1.2368,8.8767,6.294,0.9222,29.835,6.4077,3.6725,1.53,1.0
21-Feb-2013,1.0241,0.1243,1.9569999999999999,1.24,1.0185,472.83,6.2846,1791.33,5.6572,1.3186,54.48,93.46,1077.8,0.28285,3.1065,0.8358,5.6693,0.3845,3.1633,3.64,3.75,1.24,8.9138,6.371,0.9318,29.875,6.3979,3.6725,1.5253,1.0
22-Feb-2013,1.0314,0.1247,1.972,1.2377,1.0224,473.6,6.2871,1798.21,5.6572,1.3186,54.427,93.3,1084.1,0.28285,3.0995,0.8339,5.6628,0.3845,3.1443,3.64,3.75,1.2377,8.86895,6.3947,0.9314,29.834,6.4108,3.6725,1.5256,1.0
25-Feb-2013,1.0282,0.125,1.9705,1.2397,1.0265,473.18,6.2892,1800.7,5.6084,1.3304,54.0415,94.25,1086.4,0.2824,3.103,0.8359,5.6129999999999995,0.3845,3.1412,3.64,3.75,1.2397,8.8364,6.3936,0.9257,29.847,6.3989,3.6725,1.5126,1.0
26-Feb-2013,1.0275,0.1249,1.9676,1.2389,1.028,473.02,6.2856,1806.11,5.7038,1.3077,54.0645,92.5,1087.4,0.28195,3.1025,0.8327,5.7043,0.3845,3.1733,3.64,3.75,1.2389,8.8187,6.4735,0.9302,29.86,6.3989,3.6725,1.5142,1.0
27-Feb-2013,1.0214,0.1247,1.9818,1.2376,1.025,473.44,6.2842,1818.54,5.6934,1.3097,53.835,91.93,1088.0,0.2834,3.0995,0.8243,5.7013,0.3845,3.1841,3.64,3.75,1.2376,8.8777,6.4442,0.9303,29.822,6.4157,3.6725,1.5126,1.0
28-Feb-2013,1.0275,0.124,1.9807,1.2363,1.0285,473.3,6.2779,1816.42,5.678999999999999,1.3129,53.7735,92.48,1085.4,0.28315,3.092,0.828,5.7026,0.3845,3.1679,3.64,3.75,1.2363,8.9485,6.4352,0.9308,29.796999999999997,6.3998,3.6725,1.5192,1.0
1-Mar-2013,1.0232,0.1227,1.9754,1.2371,1.0285,472.96,6.2798,1814.28,5.7355,1.3,54.4815,92.6,1085.4,0.28315,3.094,0.8248,5.7581,0.3845,3.1769,3.64,3.75,1.2371,9.09115,6.4275,0.9406,29.75,6.3822,3.6725,1.5018,1.0
4-Mar-2013,1.0124,0.1227,1.9848,1.2437,1.0298,474.31,6.2822,1816.48,5.7319,1.3007,55.0518,93.6,1081.9,0.28395,3.1048,0.823,5.7242,0.3845,3.1837,3.64,3.75,1.2437,9.0831,6.4394,0.9423,29.820999999999998,6.4016,3.6725,1.5048,1.0
5-Mar-2013,1.0241,0.1229,1.9827,1.2442,1.0290000000000001,474.82,6.2797,1813.53,5.7202,1.3034,54.652,93.35,1091.4,0.2838,3.1005,0.8277,5.7081,0.3845,3.1665,3.64,3.75,1.2442,9.0717,6.3934,0.9420000000000001,29.795,6.4044,3.6725,1.5157,1.0
6-Mar-2013,1.0246,0.1225,1.975,1.2464,1.0296,473.76,6.2791,1810.7649999999999,5.7250499999999995,1.3035,54.69565,93.18,1087.5,0.28400000000000003,3.10475,0.8280000000000001,5.70435,0.3845,3.1736500000000003,3.64,3.75,1.2464,9.117175,6.39135,0.9444,29.776,6.3986,3.6725,1.5091,1.0
7-Mar-2013,1.0251,0.1221,1.9673,1.2486,1.0302,472.7,6.2785,1808.0,5.7299,1.301,54.7393,94.1,1083.6,0.2842,3.109,0.8283,5.7006,0.3845,3.1808,3.64,3.75,1.2486,9.16265,6.3893,0.9468,29.756999999999998,6.3928,3.6725,1.4986,1.0
8-Mar-2013,1.0241,0.1226,1.9642,1.2468,1.0273,472.06,6.2719,1803.65,5.6969,1.3090000000000002,54.4035,94.94,1086.4,0.2842,3.1065,0.8287,5.6864,0.3845,3.1689999999999996,3.64,3.75,1.2468,9.0868,6.3366,0.9429,29.747,6.4139,3.6725,1.5039,1.0
11-Mar-2013,1.0221,0.122,1.9528,1.2489,1.0268,471.9,6.2769,1800.45,5.7387,1.2994,54.2933,96.1,1090.3,0.2845,3.11,0.8211,5.7246,0.3845,3.1828,3.64,3.75,1.2489,9.15905,6.4076,0.9505,29.754,6.4128,3.6725,1.4873,1.0
12-Mar-2013,1.0282,0.1221,1.9552,1.2476,1.0254,471.69,6.2746,1801.2,5.7134,1.3053,54.3365,96.5,1098.3,0.2845,3.1065,0.8272,5.7041,0.3845,3.1887,3.64,3.75,1.2476,9.1371,6.4095,0.9478,29.629,6.3913,3.6725,1.4881,1.0
13-Mar-2013,1.031,0.1213,1.9585,1.2471,1.0273,471.16,6.2726,1801.64,5.7445,1.2981,54.11,95.8,1095.0,0.28435,3.1039999999999996,0.8247,5.7338,0.3845,3.1863,3.64,3.75,1.2471,9.2128,6.3514,0.9474,29.615,6.409,3.6725,1.4969999999999999,1.0
14-Mar-2013,1.0369,0.1212,1.9619,1.2489,1.0261,471.28,6.2752,1798.56,5.7645,1.2937,54.442,95.95,1097.5,0.28475,3.113,0.8184,5.8221,0.3845,3.2,3.64,3.75,1.2489,9.24365,6.4315,0.9553,29.642,6.4134,3.6725,1.4944,1.0
15-Mar-2013,1.0376,0.1221,1.9676,1.2484,1.0193,471.1,6.2723,1797.28,5.6993,1.3086,54.1605,96.15,1105.0,0.28475,3.1165,0.8217,5.7562,0.3845,3.1868,3.64,3.75,1.2484,9.19615,6.4191,0.9424,29.574,6.4259,3.6725,1.5157,1.0
18-Mar-2013,1.0364,0.1219,1.9749,1.2509,1.0217,471.63,6.2741,1803.4299999999998,5.7659,1.2929,54.2915,94.75,1109.9,0.2846,3.133,0.8237,5.8021,0.3845,3.2015,3.64,3.75,1.2509,9.1786,6.4493,0.9453,29.575,6.4108,3.6725,1.5107,1.0
19-Mar-2013,1.0387,0.1215,1.9871,1.2495,1.0274,472.38,6.2758,1809.58,5.7598,1.2944,54.2635,95.47,1114.8,0.2846,3.1205,0.8266,5.81,0.3845,3.2055,3.64,3.75,1.2495,9.22125,6.4504,0.9448,29.371,6.4042,3.6725,1.5114,1.0
20-Mar-2013,1.038,0.121,1.983,1.2523,1.0268,472.34,6.2716,1809.83,5.7576,1.2945,54.378,95.685,1110.2,0.2848,3.1285,0.8252,5.8285,0.3845,3.2169,3.64,3.75,1.2523,9.28625,6.4516,0.9457,29.194000000000003,6.4155,3.6725,1.5115,1.0
21-Mar-2013,1.0372,0.121,1.9868,1.2507,1.0241,472.79,6.2731,1812.35,5.7731,1.291,54.281000000000006,95.9,1117.5,0.28465,3.1195,0.8266,5.8466,0.3845,3.2387,3.64,3.75,1.2507,9.29535,6.4736,0.9463,29.201999999999998,6.4142,3.6725,1.5187,1.0
22-Mar-2013,1.0431,0.1208,1.9931,1.2494,1.0225,473.03,6.2711,1822.78,5.7559,1.2948,54.335,94.92,1116.2,0.28465,3.1145,0.8312,5.8229,0.3845,3.2361,3.64,3.75,1.2494,9.30445,6.4924,0.9433,29.264,6.4118,3.6725,1.5205,1.0
25-Mar-2013,1.045,0.1211,2.0126,1.2453,1.0218,472.77,6.2692,1825.79,5.7628,1.2935,54.099,94.85,1117.2,0.28405,3.0915,0.8346,5.8315,0.3845,3.195,3.64,3.75,1.2453,9.2733,6.4816,0.9408,29.254,6.4291,3.6725,1.5217,1.0
26-Mar-2013,1.0462,0.1211,2.0140000000000002,1.2411,1.0166,472.6,6.2715,1825.79,5.7948,1.2861,54.2735,94.07,1112.5,0.28465,3.0935,0.8353,5.8296,0.3845,3.2427,3.64,3.75,1.2411,9.26955,6.5129,0.9489,29.351,6.4291,3.6725,1.5144,1.0
27-Mar-2013,1.0466,0.1208,2.0087,1.2431,1.0161,472.61,6.2727,1828.95,5.8371,1.2768,54.3314,94.6,1107.9,0.28485,3.1,0.8392,5.8256,0.3845,3.2635,3.64,3.75,1.2431,9.2862,6.4886,0.9528,29.316999999999997,6.4278,3.6725,1.5097,1.0
28-Mar-2013,1.0426,0.1212,2.0185,1.2436,1.0156,472.54,6.2742,1832.2,5.8215,1.2805,54.3893,94.15,1109.2,0.285,3.1035,0.8369,5.8205,0.3845,3.2773,3.64,3.75,1.2436,9.1979,6.5162,0.9521,29.254,6.4142,3.6725,1.5122,1.0
29-Mar-2013,1.0441500000000001,0.12135,2.0138,1.24265,1.01615,472.54,6.2689,1832.2,5.8215,1.28225,54.3619,94.05,1112.1,0.285,3.0885,0.8372999999999999,5.8205,0.3845,3.259,3.64,3.75,1.24265,9.20705,6.4987,0.9521,29.302,6.4095,3.6725,1.5158,1.0
1-Apr-2013,1.0441500000000001,0.12135,2.0138,1.2417,1.0167,472.03,6.2674,1832.2,5.8215,1.28225,54.3619,93.89,1112.5,0.285,3.0975,0.8372999999999999,5.8205,0.3845,3.2571,3.64,3.75,1.2417,9.20705,6.4987,0.9503999999999999,29.308000000000003,6.3941,3.6725,1.5158,1.0
2-Apr-2013,1.0457,0.1215,2.0186,1.2364,1.0148,472.51,6.2586,1823.12,5.8059,1.284,54.3345,93.05,1115.5,0.2845,3.083,0.8377,5.8154,0.3845,3.2552,3.64,3.75,1.2364,9.2162,6.4812,0.9503999999999999,29.344,6.3941,3.6725,1.5194,1.0
3-Apr-2013,1.0457,0.1214,2.0179,1.2394,1.0134,472.55,6.2609,1821.525,5.8103,1.2828,54.3885,93.53,1112.8,0.28495,3.0895,0.8417,5.8049,0.3845,3.2693,3.64,3.75,1.2394,9.2411,6.502999999999999,0.9487,29.416999999999998,6.3787,3.6725,1.5109,1.0
4-Apr-2013,1.0462,0.121,2.0239,1.238,1.0139,472.38,6.26295,1819.93,5.8148,1.2818,54.646,93.8,1120.6,0.28465,3.073,0.8415,5.8114,0.3845,3.275,3.64,3.75,1.238,9.23855,6.542999999999999,0.9496,29.38,6.4054,3.6725,1.5054,1.0
5-Apr-2013,1.0419,0.1222,2.0201,1.2402,1.0191,470.83,6.26295,1829.01,5.7592,1.2944,54.8803,96.85,1123.8,0.28465,3.0645,0.8422,5.7536,0.3845,3.2358,3.64,3.75,1.2402,9.15405,6.5161,0.9406,29.301,6.4032,3.6725,1.5222,1.0
8-Apr-2013,1.0371,0.1229,2.0035,1.2413,1.0198,469.28,6.265,1826.88,5.7239,1.3023,54.7215,98.6,1127.1,0.28465,3.0575,0.8408,5.7237,0.3845,3.1893,3.64,3.75,1.2413,9.04215,6.4462,0.9335,29.171,6.42,3.6725,1.5304,1.0
9-Apr-2013,1.0431,0.1235,1.9902,1.2406,1.0162,467.38,6.2639,1817.66,5.7176,1.304,54.4613,99.35,1138.3,0.28465,3.0533,0.8463,5.7408,0.3845,3.1696,3.64,3.75,1.2406,8.9577,6.4184,0.9356,29.041,6.398,3.6725,1.5294,1.0
10-Apr-2013,1.0505,0.1236,1.9861,1.2375,1.015,466.5,6.2548,1813.11,5.6979,1.3086,54.534,99.18,1138.9,0.28445,3.0335,0.8524,5.7359,0.3845,3.1405,3.64,3.75,1.2375,8.9333,6.385,0.9309,28.962,6.4213,3.6725,1.5306,1.0
11-Apr-2013,1.0518,0.1239,1.9809999999999999,1.238,1.0107,468.54,6.2578,1821.2,5.6836,1.3119,54.48825,99.58,1138.3,0.2846,3.0373,0.8584,5.6994,0.3845,3.1382,3.64,3.75,1.238,8.91115,6.3834,0.9285,29.015,6.416,3.6725,1.5391,1.0
12-Apr-2013,1.0553,0.1238,1.9809999999999999,1.2373,1.0134,468.74,6.2506,1823.84,5.7119,1.3052,54.4425,99.48,1129.0,0.2846,3.036,0.8634,5.7325,0.3845,3.1537,3.64,3.75,1.2373,8.9403,6.3608,0.9309,29.04,6.4141,3.6725,1.5374,1.0
15-Apr-2013,1.0445,0.1228,1.9761,1.2372,1.0206,469.24,6.2454,1827.79,5.6999,1.3081,54.626000000000005,98.64,1131.1,0.2844,3.0410000000000004,0.8578,5.7339,0.3845,3.1502,3.64,3.75,1.2372,9.05415,6.3842,0.929,29.04,6.4266,3.6725,1.5339,1.0
16-Apr-2013,1.0362,0.1223,1.9761,1.2377,1.023,472.12,6.2408,1834.86,5.6788,1.3129,54.32899999999999,97.05,1124.7,0.2844,3.04,0.8437,5.7293,0.3845,3.1559,3.64,3.75,1.2377,9.1462,6.4024,0.9279,29.04,6.4176,3.6725,1.5306,1.0
17-Apr-2013,1.0356,0.1222,1.9903,1.2337,1.0262,472.07,6.2342,1833.98,5.6792,1.3129,53.9423,98.3,1119.6,0.2841,3.031,0.851,5.7544,0.3845,3.1159,3.64,3.75,1.2337,9.15655,6.4027,0.9238,28.928,6.4308,3.6725,1.5254,1.0
